DATE_PERIOD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL
2015-11-13,15/9-F-14,24.0,266.068,99.534,237.92,13.585,100.0,28.149,86.666,188.0
2015-11-14,15/9-F-15,24.0,201.512,106.642,174.157,11.407,26.82006,27.355,46.659,238.0
2015-11-14,15/9-F-14,24.0,265.976,99.554,238.048,13.629,100.0,27.928,87.767,192.0
2015-11-14,15/9-F-11,24.0,220.453,106.172,188.241,11.071,100.0,32.212,80.542,1314.0
2015-11-15,15/9-F-15,24.0,202.515,106.629,175.142,11.072,26.34486,27.373,48.555,239.0
2015-11-15,15/9-F-11,24.0,220.349,106.169,187.87,11.243,100.0,32.479,81.038,1321.0
2015-11-15,15/9-F-14,24.0,266.253,99.56,238.052,13.836,100.0,28.201,88.542,193.0
2015-11-16,15/9-F-15,24.0,203.238,106.618,175.802,9.762,27.25294,27.436,43.365,240.0
2015-11-16,15/9-F-14,24.0,266.298,99.552,237.98,13.626,97.91667,28.318,86.612,191.0
2015-11-16,15/9-F-11,24.0,220.381,106.176,187.615,11.075,97.91667,32.766,78.218,1322.0
2015-11-17,15/9-F-11,24.0,220.549,106.175,187.745,11.083,100.0,32.804,77.397,1312.0
2015-11-17,15/9-F-15,24.0,206.037,106.577,178.315,9.23,28.09178,27.722,41.144,238.0
2015-11-17,15/9-F-14,24.0,266.12,99.551,237.854,13.585,100.0,28.266,86.262,192.0
2015-11-18,15/9-F-14,24.0,265.635,99.559,237.663,13.735,100.0,27.972,88.511,190.0
2015-11-18,15/9-F-15,10.66,218.841,106.309,191.202,4.958,13.41088,27.64,37.998,103.0
2015-11-18,15/9-F-11,24.0,218.815,106.186,186.927,11.164,100.0,31.888,80.988,1298.0
2015-11-19,15/9-F-14,24.0,265.179,99.57,237.412,13.747,100.0,27.767,88.793,196.0
2015-11-19,15/9-F-11,24.0,217.688,106.187,186.388,11.165,100.0,31.3,81.262,1338.0
2015-11-20,15/9-F-15,12.49,232.492,105.814,189.722,0.657,7.62389,42.77,27.727,95.0
2015-11-20,15/9-F-11,24.0,218.337,106.165,186.608,11.104,100.0,31.73,80.826,1281.0
2015-11-20,15/9-F-14,24.0,265.854,99.559,237.469,13.707,100.0,28.385,88.4,187.0
2015-11-21,15/9-F-11,24.0,219.333,106.141,186.969,11.024,100.0,32.364,80.34,1317.0
2015-11-21,15/9-F-14,24.0,266.649,99.546,237.506,13.557,100.0,29.144,88.14,192.0
2015-11-21,15/9-F-15,24.0,234.523,106.101,206.392,2.174,24.79945,28.131,30.685,44.0
2015-11-22,15/9-F-15,8.91,237.717,105.978,209.136,1.882,9.12343,28.581,29.198,14.0
2015-11-22,15/9-F-11,24.0,219.737,106.135,187.286,11.088,100.0,32.45,80.63,1281.0
2015-11-22,15/9-F-14,24.0,266.718,99.544,237.436,13.615,100.0,29.283,88.351,187.0
2015-11-23,15/9-F-14,24.0,266.453,99.545,237.4,13.606,100.0,29.053,87.307,188.0
2015-11-23,15/9-F-11,24.0,219.703,106.134,187.428,11.064,100.0,32.275,79.394,1284.0
2015-11-24,15/9-F-14,24.0,266.467,99.54,237.343,13.602,100.0,29.124,88.079,186.0
2015-11-24,15/9-F-11,24.0,219.909,106.125,187.635,11.025,100.0,32.274,80.613,1273.0
2015-11-25,15/9-F-11,24.0,220.022,106.116,187.755,10.981,100.0,32.267,80.487,1259.0
2015-11-25,15/9-F-14,24.0,266.464,99.54,237.35,13.559,100.0,29.114,88.138,184.0
2015-11-26,15/9-F-11,24.0,219.961,106.105,187.809,10.943,100.0,32.153,79.521,1251.0
2015-11-26,15/9-F-14,24.0,266.278,99.54,237.295,13.58,100.0,28.983,87.292,183.0
2015-11-27,15/9-F-11,24.0,220.316,106.089,188.064,10.874,100.0,32.252,78.613,1241.0
2015-11-27,15/9-F-14,24.0,266.461,99.529,237.327,13.534,100.0,29.134,86.772,181.0
2015-11-28,15/9-F-14,24.0,266.361,99.529,237.305,13.463,100.0,29.055,86.592,180.0
2015-11-28,15/9-F-11,24.0,220.339,106.08,188.153,10.806,100.0,32.185,78.759,1231.0
2015-11-29,15/9-F-11,24.0,220.363,106.069,188.235,10.746,100.0,32.128,79.515,1218.0
2015-11-29,15/9-F-14,24.0,266.297,99.528,237.275,13.389,100.0,29.022,86.687,178.0
2015-11-30,15/9-F-14,24.0,266.17,99.525,237.231,13.426,100.0,28.939,87.673,177.0
2015-11-30,15/9-F-11,24.0,220.316,106.059,188.326,10.739,100.0,31.99,80.368,1208.0
2015-12-01,15/9-F-11,24.0,220.419,106.049,188.469,10.792,100.0,31.95,80.359,1191.0
2015-12-01,15/9-F-14,24.0,266.168,99.519,237.269,13.494,100.0,28.899,87.65,174.0
2015-12-02,15/9-F-14,24.0,266.373,99.515,237.304,13.466,100.0,29.069,86.336,173.0
2015-12-02,15/9-F-11,24.0,220.776,106.037,188.699,10.739,100.0,32.076,78.144,1186.0
2015-12-03,15/9-F-11,24.0,220.9,106.025,188.818,10.765,100.0,32.083,80.362,1189.0
2015-12-03,15/9-F-14,24.0,266.417,99.512,237.316,13.513,100.0,29.101,87.472,174.0
2015-12-04,15/9-F-11,24.0,220.168,106.021,188.586,10.697,100.0,31.582,79.064,1169.0
2015-12-04,15/9-F-14,24.0,266.027,99.538,237.497,13.575,100.0,28.529,86.9,171.0
2015-12-05,15/9-F-11,24.0,220.519,106.011,188.89,10.669,100.0,31.629,77.27,1221.0
2015-12-05,15/9-F-14,24.0,266.451,99.553,237.817,13.63,100.0,28.634,86.126,178.0
2015-12-06,15/9-F-11,24.0,220.784,106.007,189.171,10.668,100.0,31.613,80.496,1204.0
2015-12-06,15/9-F-14,24.0,266.711,99.568,237.992,13.735,100.0,28.719,87.674,176.0
2015-12-07,15/9-F-11,24.0,221.367,106.004,189.517,10.724,100.0,31.851,80.228,1215.0
2015-12-07,15/9-F-14,24.0,267.191,99.578,238.273,13.851,100.0,28.918,87.458,178.0
2015-12-08,15/9-F-14,24.0,267.691,99.582,238.571,13.817,100.0,29.12,86.416,177.0
2015-12-08,15/9-F-11,24.0,221.994,106.004,189.875,10.658,100.0,32.119,79.139,1211.0
2015-12-09,15/9-F-11,20.17,235.555,105.83,197.38,10.397,39.14916,38.176,72.972,973.0
2015-12-09,15/9-F-15,13.18,244.357,106.047,194.723,20.853,8.76609,49.635,33.283,213.0
2015-12-09,15/9-F-14,20.5,273.233,99.52,240.114,13.175,53.29708,33.119,82.147,96.0
2015-12-10,15/9-F-11,24.0,228.878,105.979,192.819,10.671,31.34392,36.059,77.656,1168.0
2015-12-10,15/9-F-15,24.0,232.14,106.758,196.322,19.072,18.36391,35.817,45.584,310.0
2015-12-10,15/9-F-14,24.0,268.265,99.568,238.427,13.916,58.16891,29.839,85.803,138.0
2015-12-11,15/9-F-11,24.0,225.278,106.012,191.513,10.706,44.11448,33.765,80.391,1221.0
2015-12-11,15/9-F-14,24.0,267.346,99.565,238.227,13.949,77.47441,29.119,87.483,163.0
2015-12-11,15/9-F-15,24.0,227.788,106.76,195.702,19.367,18.95642,32.086,48.758,246.0
2015-12-12,15/9-F-11,24.0,222.654,106.032,190.606,10.755,71.79522,32.048,81.362,1221.0
2015-12-12,15/9-F-14,24.0,266.489,99.579,238.062,14.085,100.0,28.428,88.535,182.0
2015-12-12,15/9-F-15,24.0,226.059,106.687,194.33,18.265,18.95778,31.729,49.351,242.0
2015-12-13,15/9-F-14,24.0,266.334,99.572,238.011,14.053,100.0,28.323,88.431,179.0
2015-12-13,15/9-F-11,24.0,221.887,106.029,190.406,10.731,100.0,31.482,81.321,1224.0
2015-12-13,15/9-F-15,24.0,223.111,106.658,192.261,18.553,20.0088,30.85,49.084,238.0
2015-12-14,15/9-F-14,24.0,266.196,99.559,238.013,13.958,100.0,28.183,87.93,177.0
2015-12-14,15/9-F-11,24.0,221.709,106.018,190.39,10.699,100.0,31.319,80.326,1213.0
2015-12-14,15/9-F-15,24.0,219.827,106.607,189.125,18.426,20.64937,30.702,46.258,236.0
2015-12-15,15/9-F-14,24.0,266.021,99.553,237.989,13.87,100.0,28.032,86.487,176.0
2015-12-15,15/9-F-11,24.0,221.537,106.007,190.335,10.627,100.0,31.202,79.807,1206.0
2015-12-15,15/9-F-15,24.0,218.935,106.55,187.63,16.292,20.03711,31.305,40.976,235.0
2015-12-16,15/9-F-11,24.0,221.479,105.995,190.331,10.548,100.0,31.148,79.471,1190.0
2015-12-16,15/9-F-14,24.0,265.91,99.549,237.957,13.813,100.0,27.953,85.809,174.0
2015-12-16,15/9-F-15,24.0,218.318,106.511,186.595,14.755,19.17622,31.724,39.647,231.0
2015-12-17,15/9-F-11,24.0,221.464,105.984,190.429,10.58,100.0,31.034,78.964,1200.0
2015-12-17,15/9-F-15,24.0,218.471,106.484,186.607,13.566,18.61237,31.864,43.511,210.0
2015-12-17,15/9-F-14,24.0,265.803,99.546,237.864,13.894,100.0,27.939,87.056,175.0
2015-12-18,15/9-F-11,24.0,221.478,105.974,190.535,10.531,100.0,30.943,77.925,1182.0
2015-12-18,15/9-F-15,24.0,218.48,106.472,186.644,12.888,18.57915,31.836,41.068,207.0
2015-12-18,15/9-F-14,24.0,265.697,99.541,237.773,13.861,100.0,27.924,86.173,173.0
2015-12-19,15/9-F-11,24.0,221.489,105.972,190.662,10.515,100.0,30.827,78.405,1173.0
2015-12-19,15/9-F-14,24.0,265.576,99.54,237.765,13.838,100.0,27.812,86.718,171.0
2015-12-19,15/9-F-15,24.0,218.8,106.456,186.921,12.087,18.59179,31.879,41.383,205.0
2015-12-20,15/9-F-14,24.0,265.424,99.539,237.662,13.813,100.0,27.762,86.243,169.0
2015-12-20,15/9-F-15,24.0,218.812,106.448,187.128,11.627,18.58338,31.684,40.444,202.0
2015-12-20,15/9-F-11,24.0,221.55,105.966,190.845,10.487,100.0,30.705,77.831,1156.0
2015-12-21,15/9-F-11,24.0,221.686,105.959,191.015,10.45,100.0,30.672,77.375,1150.0
2015-12-21,15/9-F-15,24.0,218.497,106.444,186.95,11.473,18.59907,31.547,39.309,201.0
2015-12-21,15/9-F-14,24.0,265.346,99.535,237.61,13.754,100.0,27.736,85.936,168.0
2015-12-22,15/9-F-11,24.0,221.812,105.953,191.204,10.446,100.0,30.608,78.612,1137.0
2015-12-22,15/9-F-15,24.0,218.378,106.438,187.056,11.336,18.5879,31.323,39.932,199.0
2015-12-22,15/9-F-14,24.0,265.326,99.531,237.585,13.755,100.0,27.742,86.057,166.0
2015-12-23,15/9-F-15,24.0,218.082,106.435,187.001,11.139,18.18929,31.08,38.545,199.0
2015-12-23,15/9-F-11,24.0,221.532,105.95,191.174,10.406,97.91667,30.358,77.258,1136.0
2015-12-23,15/9-F-14,24.0,264.965,99.536,237.497,13.722,97.91667,27.468,85.486,164.0
2015-12-24,15/9-F-11,24.0,221.555,105.945,191.309,10.367,100.0,30.246,77.74,1125.0
2015-12-24,15/9-F-15,24.0,217.089,106.443,186.322,17.238,18.66688,30.766,38.616,197.0
2015-12-24,15/9-F-14,24.0,264.845,99.535,237.499,13.676,100.0,27.346,85.979,164.0
2015-12-25,15/9-F-14,24.0,264.81,99.534,237.407,13.746,100.0,27.403,86.863,164.0
2015-12-25,15/9-F-11,24.0,221.714,105.937,191.545,10.399,97.91667,30.168,79.409,1120.0
2015-12-25,15/9-F-15,24.0,215.88,106.45,185.674,20.76,19.17349,30.206,41.683,196.0
2015-12-26,15/9-F-11,24.0,221.805,105.93,191.696,10.373,100.0,30.108,79.483,1111.0
2015-12-26,15/9-F-14,24.0,264.746,99.531,237.37,13.763,100.0,27.376,87.201,162.0
2015-12-26,15/9-F-15,24.0,214.395,106.461,184.637,21.159,19.54367,29.758,42.513,195.0
2015-12-27,15/9-F-14,24.0,264.847,99.529,237.39,13.662,100.0,27.458,86.481,159.0
2015-12-27,15/9-F-15,24.0,213.963,106.456,184.51,20.647,19.92366,29.454,38.787,190.0
2015-12-27,15/9-F-11,24.0,222.176,105.924,192.04,10.322,100.0,30.136,78.528,1086.0
2015-12-28,15/9-F-11,24.0,222.126,105.92,192.089,10.3,100.0,30.037,78.059,1098.0
2015-12-28,15/9-F-15,24.0,211.763,106.477,182.856,21.473,20.63686,28.907,37.341,193.0
2015-12-28,15/9-F-14,24.0,264.7,99.529,237.435,13.659,97.91667,27.265,84.662,159.0
2015-12-29,15/9-F-11,24.0,222.229,105.915,192.241,10.236,100.0,29.988,77.822,1089.0
2015-12-29,15/9-F-14,24.0,264.674,99.529,237.43,13.624,100.0,27.244,84.57,159.0
2015-12-29,15/9-F-15,24.0,210.576,106.482,182.271,21.344,22.27389,28.306,36.686,191.0
2015-12-30,15/9-F-15,24.0,209.966,106.482,182.098,20.959,23.20447,27.868,37.931,192.0
2015-12-30,15/9-F-14,24.0,264.656,99.529,237.421,13.629,100.0,27.235,84.744,159.0
2015-12-30,15/9-F-11,24.0,222.374,105.911,192.421,10.198,100.0,29.953,78.253,1088.0
2015-12-31,15/9-F-11,24.0,222.487,105.906,192.566,10.238,100.0,29.922,78.429,1080.0
2015-12-31,15/9-F-14,24.0,264.632,99.53,237.37,13.713,100.0,27.262,85.736,158.0
2015-12-31,15/9-F-15,24.0,208.456,106.494,181.167,21.505,25.6676,27.289,40.334,191.0
2016-01-01,15/9-F-15,24.0,208.562,106.486,181.508,21.04,26.4064,27.054,41.937,190.0
2016-01-01,15/9-F-11,24.0,222.578,105.902,192.681,10.276,100.0,29.896,79.343,1076.0
2016-01-01,15/9-F-14,24.0,264.618,99.532,237.308,13.783,100.0,27.31,86.62,157.0
2016-01-02,15/9-F-14,24.0,264.81,99.531,237.407,13.6,100.0,27.403,83.334,154.0
2016-01-02,15/9-F-11,24.0,222.976,105.896,192.949,10.157,100.0,30.027,77.63,1053.0
2016-01-02,15/9-F-15,24.0,209.462,106.469,182.408,19.704,27.12134,27.054,32.954,186.0
2016-01-03,15/9-F-11,21.67,233.825,105.765,193.595,9.503,72.05367,40.23,65.468,767.0
2016-01-03,15/9-F-15,21.17,213.699,106.202,179.029,17.076,19.62655,34.669,24.806,134.0
2016-01-03,15/9-F-14,21.5,271.91,99.394,234.801,11.738,71.01747,37.109,70.661,96.0
2016-01-04,15/9-F-11,24.0,237.287,105.701,201.388,9.654,67.30765,35.898,67.32,855.0
2016-01-04,15/9-F-14,24.0,269.268,99.441,237.12,12.399,68.27501,32.149,76.468,105.0
2016-01-04,15/9-F-15,9.66,234.449,104.917,174.614,4.337,2.78137,59.835,7.037,19.0
2016-01-05,15/9-F-14,24.0,264.529,99.532,237.197,13.791,100.0,27.332,84.248,156.0
2016-01-05,15/9-F-11,24.0,223.833,105.911,193.706,10.178,100.0,30.127,78.874,1064.0
2016-01-06,15/9-F-11,24.0,224.076,105.893,193.954,12.041,100.0,30.122,78.95,1050.0
2016-01-06,15/9-F-14,24.0,265.193,99.55,237.676,13.9,100.0,27.516,84.173,153.0
2016-01-07,15/9-F-14,24.0,265.559,99.58,238.055,13.963,100.0,27.504,83.736,154.0
2016-01-07,15/9-F-11,24.0,224.034,105.887,194.016,14.388,100.0,30.019,78.338,1055.0
2016-01-08,15/9-F-11,24.0,224.549,105.881,194.381,14.481,100.0,30.168,78.604,1062.0
2016-01-08,15/9-F-14,24.0,266.049,99.588,238.242,14.138,100.0,27.807,86.665,155.0
2016-01-09,15/9-F-11,24.0,224.857,105.882,194.59,14.441,100.0,30.267,78.402,1066.0
2016-01-09,15/9-F-14,24.0,266.326,99.589,238.458,14.15,100.0,27.868,85.849,156.0
2016-01-10,15/9-F-11,24.0,225.254,105.885,194.927,14.445,100.0,30.327,78.282,1069.0
2016-01-10,15/9-F-14,24.0,266.563,99.599,238.623,14.204,100.0,27.94,85.702,156.0
2016-01-11,15/9-F-14,24.0,266.94,99.606,238.791,14.369,100.0,28.149,86.68,158.0
2016-01-11,15/9-F-11,24.0,225.838,105.888,195.312,14.556,100.0,30.526,80.027,1080.0
2016-01-12,15/9-F-11,24.0,226.349,105.89,195.757,14.707,100.0,30.592,80.678,1085.0
2016-01-12,15/9-F-14,24.0,267.213,99.615,238.856,14.562,100.0,28.356,88.275,159.0
2016-01-13,15/9-F-11,23.33,231.58,105.839,198.673,14.635,81.80433,32.907,80.176,975.0
2016-01-13,15/9-F-14,23.33,268.935,99.592,239.195,14.513,85.20861,29.739,88.018,133.0
2016-01-14,15/9-F-11,24.0,227.364,105.911,196.368,14.749,100.0,30.996,81.115,1096.0
2016-01-14,15/9-F-14,24.0,267.071,99.597,238.528,14.527,100.0,28.543,88.04,160.0
2016-01-15,15/9-F-11,24.0,227.023,105.912,196.38,14.691,100.0,30.643,80.74,1095.0
2016-01-15,15/9-F-14,24.0,266.628,99.588,238.402,14.483,100.0,28.226,87.921,160.0
2016-01-16,15/9-F-14,24.0,266.322,99.588,238.284,14.406,100.0,28.038,88.136,159.0
2016-01-16,15/9-F-11,24.0,226.882,105.909,196.445,14.614,100.0,30.438,81.017,1089.0
2016-01-17,15/9-F-14,24.0,266.089,99.588,238.19,14.536,100.0,27.899,88.438,158.0
2016-01-17,15/9-F-11,24.0,226.812,105.902,196.544,14.818,100.0,30.268,81.239,1078.0
2016-01-18,15/9-F-14,24.0,266.07,99.581,238.16,14.422,100.0,27.91,87.996,156.0
2016-01-18,15/9-F-11,24.0,226.99,105.893,196.706,14.687,100.0,30.284,80.908,1070.0
2016-01-19,15/9-F-11,24.0,227.362,105.883,196.97,14.638,100.0,30.392,80.983,1038.0
2016-01-19,15/9-F-14,24.0,266.217,99.575,238.079,14.392,100.0,28.138,88.238,152.0
2016-01-20,15/9-F-14,20.83,268.707,99.536,238.853,14.327,70.71155,29.855,87.808,110.0
2016-01-20,15/9-F-11,20.83,230.959,105.818,199.994,14.659,86.41695,30.966,79.904,885.0
2016-01-20,15/9-F-15,9.08,264.004,104.685,199.704,19.825,3.04135,64.3,18.99,93.0
2016-01-21,15/9-F-14,24.0,267.704,99.543,238.221,14.399,93.68124,29.483,87.159,141.0
2016-01-21,15/9-F-11,24.0,230.124,105.86,198.405,14.68,99.98955,31.719,80.546,1000.0
2016-01-21,15/9-F-15,24.0,232.582,106.659,198.745,20.182,18.8742,33.837,45.262,273.0
2016-01-22,15/9-F-14,24.0,267.096,99.549,238.229,14.274,100.0,28.866,85.493,150.0
2016-01-22,15/9-F-15,24.0,233.326,106.619,203.032,17.253,19.77215,30.294,39.283,195.0
2016-01-22,15/9-F-11,24.0,229.611,105.855,198.211,14.502,99.99033,31.4,79.121,987.0
2016-01-23,15/9-F-15,24.0,228.311,106.676,198.93,20.672,20.78007,29.38,44.235,201.0
2016-01-23,15/9-F-11,24.0,228.158,105.863,197.68,14.584,100.0,30.478,78.999,1018.0
2016-01-23,15/9-F-14,24.0,266.295,99.566,238.079,14.419,100.0,28.215,86.483,155.0
2016-01-24,15/9-F-15,24.0,222.709,106.68,194.649,23.215,23.49728,28.06,46.451,203.0
2016-01-24,15/9-F-11,24.0,227.292,105.866,197.438,14.631,99.98994,29.854,80.172,1030.0
2016-01-24,15/9-F-14,24.0,265.572,99.579,238.023,14.479,100.0,27.55,87.106,156.0
2016-01-25,15/9-F-11,22.67,233.257,105.803,200.453,14.449,71.30567,32.804,77.389,1019.0
2016-01-25,15/9-F-15,22.5,222.199,106.569,193.956,20.019,17.91389,28.243,43.42,216.0
2016-01-25,15/9-F-14,22.67,268.914,99.541,238.648,14.186,72.44894,30.266,85.624,153.0
2016-01-26,15/9-F-14,24.0,268.825,99.512,238.479,14.024,80.35385,30.346,84.397,139.0
2016-01-26,15/9-F-11,24.0,235.565,105.756,202.669,14.346,75.77978,32.896,75.076,910.0
2016-01-26,15/9-F-15,24.0,223.247,106.322,189.765,16.578,11.38109,33.482,38.985,191.0
2016-01-27,15/9-F-11,24.0,227.643,105.869,197.769,14.664,100.0,29.874,81.444,1047.0
2016-01-27,15/9-F-15,24.0,211.929,106.589,184.789,23.023,13.04444,27.14,49.181,206.0
2016-01-27,15/9-F-14,24.0,265.307,99.553,237.748,14.504,100.0,27.559,88.24,159.0
2016-01-28,15/9-F-11,24.0,227.655,105.858,197.901,14.519,100.0,29.754,78.909,999.0
2016-01-28,15/9-F-15,24.0,217.117,106.47,187.887,17.015,12.34673,29.23,40.817,196.0
2016-01-28,15/9-F-14,24.0,265.368,99.553,237.891,14.369,100.0,27.477,86.427,152.0
2016-01-29,15/9-F-11,24.0,227.697,105.854,198.003,14.44,100.0,29.695,76.747,1004.0
2016-01-29,15/9-F-14,24.0,265.341,99.558,237.915,14.278,100.0,27.426,85.166,153.0
2016-01-29,15/9-F-15,24.0,214.829,106.482,185.859,17.935,12.81049,28.971,39.725,197.0
2016-01-30,15/9-F-15,24.0,212.546,106.492,184.318,18.45,13.02906,28.228,39.901,196.0
2016-01-30,15/9-F-14,24.0,265.353,99.552,237.896,14.212,100.0,27.456,85.351,152.0
2016-01-30,15/9-F-11,24.0,227.786,105.846,198.094,14.411,100.0,29.692,77.348,999.0
2016-01-31,15/9-F-15,24.0,213.291,106.474,184.953,17.619,12.98147,28.338,44.309,193.0
2016-01-31,15/9-F-14,24.0,265.32,99.549,237.828,14.389,100.0,27.492,88.092,150.0
2016-01-31,15/9-F-11,24.0,227.779,105.837,198.25,14.547,100.0,29.529,80.984,984.0
2016-02-01,15/9-F-11,24.0,227.916,105.827,198.328,14.492,100.0,29.588,78.449,974.0
2016-02-01,15/9-F-15,24.0,212.547,106.476,184.427,17.442,12.90218,28.12,41.118,191.0
2016-02-01,15/9-F-14,24.0,265.346,99.546,237.893,14.296,100.0,27.454,86.021,148.0
2016-02-02,15/9-F-11,24.0,228.082,105.82,198.478,14.397,100.0,29.605,77.965,975.0
2016-02-02,15/9-F-15,24.0,212.001,106.473,184.137,17.093,12.86404,27.864,39.347,192.0
2016-02-02,15/9-F-14,24.0,265.399,99.541,237.88,14.208,100.0,27.519,85.835,148.0
2016-02-03,15/9-F-15,24.0,211.462,106.473,183.877,17.258,12.92334,27.584,41.746,188.0
2016-02-03,15/9-F-14,24.0,265.449,99.54,237.839,14.296,100.0,27.61,87.576,146.0
2016-02-03,15/9-F-11,24.0,228.266,105.816,198.634,14.488,100.0,29.632,80.497,958.0
2016-02-04,15/9-F-11,23.58,234.528,105.733,202.341,14.447,77.456,32.187,78.934,815.0
2016-02-04,15/9-F-14,23.58,269.155,99.504,238.47,14.12,80.93449,30.685,86.378,124.0
2016-02-04,15/9-F-15,22.75,213.493,106.406,185.757,15.592,11.31025,27.735,42.148,165.0
2016-02-05,15/9-F-15,24.0,211.482,106.469,184.251,16.662,11.909,27.231,42.141,193.0
2016-02-05,15/9-F-11,24.0,229.411,105.809,199.207,14.532,92.01064,30.204,78.276,960.0
2016-02-05,15/9-F-14,24.0,265.966,99.529,237.943,14.274,88.06339,28.023,86.465,143.0
2016-02-06,15/9-F-15,24.0,209.56,106.483,182.681,18.754,11.97357,26.879,41.315,189.0
2016-02-06,15/9-F-11,24.0,228.356,105.817,198.895,15.276,100.0,29.46,79.375,965.0
2016-02-06,15/9-F-14,24.0,265.232,99.541,237.776,15.096,100.0,27.456,86.759,147.0
2016-02-07,15/9-F-15,24.0,207.997,106.494,181.978,24.918,12.42848,26.019,39.958,185.0
2016-02-07,15/9-F-14,24.0,265.393,99.544,237.89,19.771,100.0,27.503,85.484,143.0
2016-02-07,15/9-F-11,24.0,228.621,105.806,199.139,19.983,100.0,29.482,77.957,943.0
2016-02-08,15/9-F-11,24.0,228.946,105.798,199.425,20.076,100.0,29.521,79.446,941.0
2016-02-08,15/9-F-14,24.0,265.551,99.549,237.84,19.884,100.0,27.711,86.953,143.0
2016-02-08,15/9-F-15,24.0,207.458,106.494,181.722,24.878,12.33945,25.736,42.705,185.0
2016-02-09,15/9-F-14,24.0,265.726,99.543,237.842,19.958,100.0,27.884,87.573,144.0
2016-02-09,15/9-F-15,24.0,207.327,106.491,181.822,24.621,12.32933,25.505,44.62,186.0
2016-02-09,15/9-F-11,24.0,229.303,105.792,199.684,20.134,100.0,29.619,80.585,946.0
2016-02-10,15/9-F-15,24.0,206.977,106.491,181.688,24.602,12.33886,25.289,46.484,183.0
2016-02-10,15/9-F-11,24.0,229.933,105.783,200.09,20.234,100.0,29.842,81.253,934.0
2016-02-10,15/9-F-14,24.0,266.09,99.535,237.851,20.051,100.0,28.239,88.371,142.0
2016-02-11,15/9-F-14,24.0,266.695,99.525,237.928,19.974,100.0,28.768,87.989,144.0
2016-02-11,15/9-F-11,24.0,230.951,105.768,200.651,20.139,100.0,30.3,80.674,947.0
2016-02-11,15/9-F-15,24.0,206.622,106.492,181.522,24.429,12.3545,25.101,45.327,186.0
2016-02-12,15/9-F-15,24.0,205.896,106.498,181.02,24.472,12.48728,24.876,42.023,176.0
2016-02-12,15/9-F-11,24.0,231.269,105.761,200.882,20.073,100.0,30.387,78.812,895.0
2016-02-12,15/9-F-14,24.0,266.744,99.524,237.933,19.802,100.0,28.811,87.108,136.0
2016-02-13,15/9-F-15,24.0,206.152,106.492,181.522,24.237,12.56479,24.63,46.232,171.0
2016-02-13,15/9-F-11,24.0,231.534,105.755,201.129,20.226,100.0,30.405,80.773,869.0
2016-02-13,15/9-F-14,24.0,266.785,99.52,237.882,19.979,100.0,28.903,88.074,132.0
2016-02-14,15/9-F-11,24.0,232.015,105.745,201.475,20.135,100.0,30.541,80.743,885.0
2016-02-14,15/9-F-14,24.0,266.966,99.519,237.898,19.915,100.0,29.068,87.916,134.0
2016-02-14,15/9-F-15,24.0,206.103,106.491,181.592,24.019,12.5894,24.51,45.713,174.0
2016-02-15,15/9-F-11,24.0,232.132,105.742,201.689,20.079,100.0,30.443,80.732,882.0
2016-02-15,15/9-F-14,24.0,266.896,99.519,237.899,19.871,100.0,28.997,87.972,134.0
2016-02-15,15/9-F-15,24.0,205.899,106.492,181.451,23.849,12.57159,24.447,44.961,173.0
2016-02-16,15/9-F-14,24.0,266.891,99.511,238.019,19.724,100.0,28.872,86.032,133.0
2016-02-16,15/9-F-11,24.0,232.334,105.737,201.895,19.961,100.0,30.439,77.594,872.0
2016-02-16,15/9-F-15,24.0,205.376,106.497,180.914,23.688,12.56763,24.462,40.728,171.0
2016-02-17,15/9-F-11,24.0,232.689,105.73,202.198,19.906,100.0,30.491,77.578,870.0
2016-02-17,15/9-F-15,24.0,205.185,106.498,180.979,23.404,12.82169,24.206,40.092,171.0
2016-02-17,15/9-F-14,24.0,266.987,99.508,238.025,19.662,100.0,28.962,86.153,132.0
2016-02-18,15/9-F-11,24.0,232.905,105.725,202.461,20.201,100.0,30.444,80.499,854.0
2016-02-18,15/9-F-14,24.0,267.001,99.502,237.927,19.941,100.0,29.073,87.773,130.0
2016-02-18,15/9-F-15,24.0,205.557,106.492,181.552,23.599,13.04115,24.005,44.892,168.0
2016-02-19,15/9-F-15,24.0,204.415,106.502,180.752,23.725,14.03378,23.663,41.096,162.0
2016-02-19,15/9-F-11,24.0,232.759,105.725,202.475,20.0,100.0,30.285,78.044,826.0
2016-02-19,15/9-F-14,24.0,266.757,99.502,238.008,19.758,100.0,28.749,86.003,125.0
2016-02-20,15/9-F-11,24.0,232.707,105.722,202.662,19.926,100.0,30.045,79.335,853.0
2016-02-20,15/9-F-15,24.0,193.187,106.608,173.411,19.44,22.6824,19.776,47.505,169.0
2016-02-20,15/9-F-14,24.0,266.685,99.51,238.058,19.766,100.0,28.626,86.48,130.0
2016-02-21,15/9-F-15,24.0,204.679,106.466,182.828,10.979,13.77462,21.851,40.093,160.0
2016-02-21,15/9-F-14,24.0,267.033,99.525,238.314,19.83,100.0,28.719,86.872,123.0
